train,bandeja,Anton00002056_rotated
train,bandeja,Feans_Pedro_RGB00000957_rotated
train,bandeja,Feans_1_RGB00001135_flipped
train,bandeja,Feans_2_RGB00001404_rotated
train,bandeja,Pablo_Plaza_RGB00001650_flipped
train,bandeja,Deber00001273_flipped
train,bandeja,galan00001128_flipped_rotated
train,bandeja,Fas3_00001666
train,bandeja,Feans_Pedro_RGB00000957
train,bandeja,Edu_RGB00001667_flipped_rotated
train,bandeja,Feans_1_RGB00001064_rotated
train,bandeja,Feans_1_RGB00001064_flipped_rotated
train,bandeja,Fas3_00001666_rotated
train,bandeja,Fas2_00001222_flipped
train,bandeja,Fas8_00001078
train,bandeja,Martin00001176_flipped
train,bandeja,Feans_2_RGB00001477_rotated
train,bandeja,Merchi_RGB00000922
train,bandeja,Edu_RGB00001737_flipped
train,bandeja,Fas5_00001404
train,bandeja,Lucas00001546
train,bandeja,Fas8_00001258_rotated
train,bandeja,Fas2_00001137
train,bandeja,Feans_Pedro_RGB00000900_flipped_rotated
train,bandeja,Fas2_00001222_flipped_rotated
train,bandeja,Feans_Fran_RGB00001482_flipped_rotated
train,bandeja,Edu_RGB00001737_flipped_rotated
train,bandeja,Fas6_00002252_rotated
train,bandeja,Fas2_00001051_flipped
train,bandeja,Feans_Fran_RGB00001383_flipped
train,bandeja,Fas7_00001082_flipped
train,bandeja,Fas6_00002252_flipped
train,bandeja,Fas1_00001493
train,bandeja,Deber00001331_flipped
train,bandeja,Fas5_00001265_flipped_rotated
train,bandeja,Alex_Pita_RGB00001390_flipped
train,bandeja,Martin00001111_flipped_rotated
train,bandeja,galan00001054
train,bandeja,Fas4_00001347_flipped_rotated
train,bandeja,Martin00001176_flipped_rotated
train,bandeja,Fas7_00001239_rotated
train,bandeja,Feans_2_RGB00001552_flipped
train,bandeja,Merchi_RGB00000922_flipped
train,bandeja,Lucas00001466_rotated
train,bandeja,Fas1_00001382_rotated
train,bandeja,Alex_Pita_RGB00001390_rotated
train,bandeja,Martin00001019_rotated
train,bandeja,Feans_Pedro_RGB00000827
train,bandeja,Pablo_Plaza_RGB00001650_flipped_rotated
train,bandeja,Edu_RGB00001667_rotated
train,bandeja,Feans_1_RGB00001198_flipped
train,bandeja,Fas3_00001666_flipped_rotated
train,bandeja,Alex_Pita_RGB00001566_rotated
train,bandeja,Pablo_Plaza_RGB00001480
train,bandeja,Lucas00001355
train,bandeja,Fas7_00001163_flipped
train,bandeja,Fas4_00001409_flipped_rotated
train,bandeja,Feans_Fran_RGB00001383_flipped_rotated
train,bandeja,Fas8_00001078_flipped
train,bandeja,Edu_RGB00001667_flipped
train,bandeja,Deber00001214_rotated
train,bandeja,Fas7_00001239_flipped_rotated
train,bandeja,galan00001189
train,bandeja,Anton00002056_flipped_rotated
train,bandeja,Fas4_00001409_rotated
train,bandeja,Fas8_00001258
train,bandeja,Fas4_00001409_flipped
train,bandeja,Edu_RGB00001737
train,bandeja,Feans_Pedro_RGB00000957_flipped
train,bandeja,Fas5_00001348_rotated
train,bandeja,Fas2_00001051_flipped_rotated
train,bandeja,Fas7_00001082_flipped_rotated
train,bandeja,Alex_Pita_RGB00001566
train,bandeja,Pablo_Plaza_RGB00001480_flipped_rotated
train,bandeja,Fas5_00001348
train,bandeja,Martin00001176
train,bandeja,Fas7_00001163_rotated
train,bandeja,Feans_1_RGB00001135_flipped_rotated
train,bandeja,Fas3_00001569
train,bandeja,Fas3_00001666_flipped
train,bandeja,Fas1_00001382
train,bandeja,Feans_Fran_RGB00001383_rotated
train,bandeja,Fas7_00001239_flipped
train,bandeja,Lucas00001355_flipped_rotated
train,bandeja,Fas7_00001239
train,bandeja,Fas4_00001276_flipped
train,bandeja,Pablo_Plaza_RGB00001563
train,bandeja,Fas3_00001569_rotated
train,bandeja,Feans_2_RGB00001477_flipped
train,bandeja,Edu_RGB00001737_rotated
train,bandeja,Deber00001214_flipped
train,bandeja,Feans_2_RGB00001552
train,bandeja,Fas8_00001258_flipped_rotated
train,bandeja,Fas5_00001404_flipped_rotated
train,bandeja,Lucas00001546_flipped_rotated
train,bandeja,Fas3_00001569_flipped_rotated
train,bandeja,Fas6_00002477_flipped
train,bandeja,galan00001189_flipped_rotated
train,bandeja,Feans_Fran_RGB00001482_flipped
train,bandeja,galan00001128_flipped
train,bandeja,Fas4_00001347
train,bandeja,Fas1_00001559_rotated
train,bandeja,Fas8_00001258_flipped
train,bandeja,Pablo_Plaza_RGB00001480_rotated
train,bandeja,Fas6_00002364
train,bandeja,Martin00001176_rotated
validation,bandeja,Fas1_00001559
validation,bandeja,Fas8_00001078_rotated
validation,bandeja,Lucas00001546_rotated
validation,bandeja,Feans_Pedro_RGB00000900_flipped
validation,bandeja,Fas6_00002252
validation,bandeja,Fas1_00001493_rotated
validation,bandeja,Feans_Fran_RGB00001482_rotated
validation,bandeja,Merchi_RGB00000922_flipped_rotated
validation,bandeja,Alex_Pita_RGB00001390_flipped_rotated
validation,bandeja,Fas8_00001162_flipped_rotated
validation,bandeja,Merchi_RGB00000922_rotated
validation,bandeja,Alex_Pita_RGB00001484_flipped_rotated
validation,bandeja,Alex_Pita_RGB00001484_flipped
validation,bandeja,Merchi_RGB00000866_flipped
validation,bandeja,Fas3_00001752_flipped
validation,bandeja,Deber00001214_flipped_rotated
validation,bandeja,Feans_1_RGB00001135_rotated
validation,bandeja,Fas1_00001559_flipped_rotated
validation,bandeja,Pablo_Plaza_RGB00001650
validation,bandeja,Feans_Pedro_RGB00000900
validation,bandeja,Fas2_00001222
validation,bandeja,Fas6_00002364_flipped_rotated
validation,bandeja,Feans_Fran_RGB00001566_flipped_rotated
validation,bandeja,Alex_Pita_RGB00001390
validation,bandeja,galan00001128
test,bandeja,Pablo_Plaza_RGB00001563_rotated
test,bandeja,Feans_1_RGB00001198_rotated
test,bandeja,Fas6_00002252_flipped_rotated
test,bandeja,Fas5_00001265_rotated
test,bandeja,Lucas00001546_flipped
test,bandeja,Merchi_RGB00000811
test,bandeja,Alex_Pita_RGB00001484_rotated
test,bandeja,Fas7_00001163
test,bandeja,Deber00001214
test,bandeja,Fas1_00001493_flipped
test,bandeja,galan00001189_flipped
test,bandeja,Fas5_00001265_flipped
test,bandeja,Feans_2_RGB00001552_flipped_rotated
test,bandeja,Fas7_00001082
test,bandeja,Fas6_00002364_rotated
test,bandeja,galan00001054_flipped_rotated
test,bandeja,Fas7_00001163_flipped_rotated
test,bandeja,Deber00001273_flipped_rotated
test,bandeja,Fas2_00001137_flipped
test,bandeja,Anton00001980
test,bandeja,galan00001054_rotated
test,bandeja,Lucas00001355_flipped
test,bandeja,Martin00001019
test,bandeja,Feans_1_RGB00001064_flipped
test,bandeja,Deber00001331_flipped_rotated
train,derecha,Lucas00000072_flipped_rotated
train,derecha,Edu_derecha1_RGB
train,derecha,Anton00000000_rotated
train,derecha,Lucas00000000
train,derecha,Fas6_00000081
train,derecha,Feans_Pedro_RGB00000125_rotated
train,derecha,Feans_2_RGB00000000_rotated
train,derecha,Fas3_00000088_flipped
train,derecha,Alex_Pita_RGB00000033_rotated
train,derecha,Fas2_00000000_flipped_rotated
train,derecha,Edu_derecha3_RGB_rotated
train,derecha,Fas7_00000000_flipped
train,derecha,Fas4_00000061_flipped_rotated
train,derecha,Fas5_00000142_flipped_rotated
train,derecha,Pablo_Plaza_RGB00000173_flipped
train,derecha,Feans_2_RGB00000000_flipped_rotated
train,derecha,Anton00000000_flipped
train,derecha,galan00000000
train,derecha,Fas7_00000117_flipped_rotated
train,derecha,Fas3_00000088_flipped_rotated
train,derecha,Merchi_RGB00000000_flipped_rotated
train,derecha,galan00000121_flipped
train,derecha,Fas1_00000133_rotated
train,derecha,galan00000000_flipped
train,derecha,Lucas00000138_flipped_rotated
train,derecha,Merchi_RGB00000000_rotated
train,derecha,Merchi_RGB00000115_rotated
train,derecha,Fas7_00000117_rotated
train,derecha,Fas4_00000061_rotated
train,derecha,Feans_Pedro_RGB00000000_flipped
train,derecha,Feans_Pedro_RGB00000125_flipped_rotated
train,derecha,Fas6_00000000
train,derecha,Pablo_Plaza_RGB00000087_flipped
train,derecha,galan00000121_rotated
train,derecha,Feans_Pedro_RGB00000125_flipped
train,derecha,Feans_2_RGB00000153_flipped
train,derecha,Fas5_00000077_flipped
train,derecha,Fas2_00000161_rotated
train,derecha,Fas1_00000133
train,derecha,Fas1_00000067_flipped
train,derecha,Fas2_00000101_rotated
train,derecha,Edu_derecha3_RGB
train,derecha,Feans_1_RGB00000000_flipped
train,derecha,Feans_2_RGB00000096
train,derecha,Fas5_00000077_rotated
train,derecha,Alex_Pita_RGB00000033_flipped_rotated
train,derecha,Alex_Pita_RGB00000107_flipped
train,derecha,Deber00000049_flipped_rotated
train,derecha,Fas2_00000000_rotated
train,derecha,Anton00000129_flipped_rotated
train,derecha,Fas8_00000114_flipped_rotated
train,derecha,Feans_Fran_RGB00000069_flipped_rotated
train,derecha,Alex_Pita_RGB00000000
train,derecha,Pablo_Plaza_RGB00000087_flipped_rotated
train,derecha,Fas7_00000000
train,derecha,Feans_Fran_RGB00000142_flipped
train,derecha,Feans_Pedro_RGB00000125
train,derecha,Fas8_00000000_rotated
train,derecha,Fas1_00000067_rotated
train,derecha,Fas4_00000121_rotated
train,derecha,Anton00000073_flipped
train,derecha,Merchi_RGB00000000
train,derecha,Feans_Fran_RGB00000069_flipped
train,derecha,Fas2_00000101_flipped_rotated
train,derecha,Alex_Pita_RGB00000000_flipped_rotated
train,derecha,Deber00000049
train,derecha,Feans_1_RGB00000105
train,derecha,Fas3_00000156_flipped
train,derecha,Pablo_Plaza_RGB00000000_flipped_rotated
train,derecha,Feans_1_RGB00000105_rotated
train,derecha,Merchi_RGB00000182_rotated
train,derecha,Edu_derecha1_RGB_flipped_rotated
train,derecha,Feans_2_RGB00000096_rotated
train,derecha,Fas6_00000194
train,derecha,Fas8_00000055_rotated
train,derecha,Fas7_00000117
train,derecha,Fas4_00000061_flipped
train,derecha,Pablo_Plaza_RGB00000000_rotated
train,derecha,Fas8_00000055_flipped_rotated
train,derecha,galan00000065_rotated
train,derecha,Fas3_00000000_flipped
train,derecha,Lucas00000072
train,derecha,Fas6_00000081_flipped
train,derecha,Feans_2_RGB00000153_rotated
train,derecha,Deber00000093_rotated
train,derecha,Fas8_00000114_rotated
train,derecha,Edu_derecha3_RGB_flipped_rotated
train,derecha,Deber00000049_rotated
train,derecha,Pablo_Plaza_RGB00000173_flipped_rotated
train,derecha,Edu_derecha1_RGB_rotated
train,derecha,Feans_Pedro_RGB00000000_flipped_rotated
train,derecha,Fas5_00000000_flipped_rotated
train,derecha,Feans_2_RGB00000153
train,derecha,Deber00000093_flipped
train,derecha,Edu_derecha3_RGB_flipped
train,derecha,Fas4_00000000
train,derecha,Feans_Pedro_RGB00000065
train,derecha,Lucas00000072_rotated
train,derecha,Fas2_00000161_flipped
train,derecha,Merchi_RGB00000182_flipped_rotated
train,derecha,Fas3_00000088_rotated
train,derecha,Fas6_00000194_rotated
train,derecha,Pablo_Plaza_RGB00000087
train,derecha,Feans_Fran_RGB00000000_rotated
train,derecha,Anton00000000_flipped_rotated
train,derecha,Fas1_00000133_flipped_rotated
train,derecha,galan00000065_flipped
train,derecha,Fas8_00000000
train,derecha,Martin00000000_flipped_rotated
train,derecha,Alex_Pita_RGB00000107
train,derecha,Martin00000098_flipped_rotated
train,derecha,Fas6_00000081_flipped_rotated
train,derecha,Fas1_00000000_flipped_rotated
train,derecha,Feans_2_RGB00000096_flipped_rotated
train,derecha,Fas7_00000000_rotated
train,derecha,Fas3_00000088
train,derecha,Fas4_00000121
train,derecha,Lucas00000138_rotated
train,derecha,Fas6_00000194_flipped_rotated
train,derecha,Fas5_00000077
train,derecha,Alex_Pita_RGB00000000_flipped
train,derecha,Feans_1_RGB00000000_rotated
train,derecha,Alex_Pita_RGB00000033_flipped
train,derecha,Fas8_00000000_flipped_rotated
train,derecha,Martin00000098
train,derecha,Fas8_00000000_flipped
train,derecha,Anton00000000
train,derecha,Fas3_00000156
train,derecha,Fas7_00000000_flipped_rotated
train,derecha,Fas2_00000101
train,derecha,Feans_1_RGB00000060_flipped
train,derecha,Feans_2_RGB00000153_flipped_rotated
train,derecha,Fas6_00000000_rotated
train,derecha,Feans_Fran_RGB00000142_flipped_rotated
train,derecha,Martin00000098_rotated
train,derecha,Feans_Fran_RGB00000142_rotated
train,derecha,galan00000065_flipped_rotated
train,derecha,Fas6_00000081_rotated
train,derecha,Merchi_RGB00000115
train,derecha,Edu_derecha2_RGB_flipped
train,derecha,Fas5_00000142_rotated
train,derecha,Fas2_00000000_flipped
train,derecha,Fas1_00000000
train,derecha,Feans_Fran_RGB00000142
train,derecha,Feans_Pedro_RGB00000000_rotated
train,derecha,Fas5_00000142_flipped
train,derecha,Anton00000129_rotated
train,derecha,Feans_Pedro_RGB00000000
train,derecha,Alex_Pita_RGB00000000_rotated
train,derecha,Feans_Fran_RGB00000000
train,derecha,Alex_Pita_RGB00000107_rotated
train,derecha,Deber00000000_rotated
train,derecha,Fas2_00000161_flipped_rotated
train,derecha,Fas6_00000194_flipped
train,derecha,Feans_Fran_RGB00000000_flipped
train,derecha,Lucas00000000_flipped_rotated
train,derecha,Feans_2_RGB00000096_flipped
train,derecha,Merchi_RGB00000182_flipped
train,derecha,Fas4_00000121_flipped
train,derecha,galan00000000_rotated
train,derecha,Anton00000129
train,derecha,Martin00000050_flipped_rotated
train,derecha,Fas1_00000133_flipped
train,derecha,Lucas00000138
train,derecha,Pablo_Plaza_RGB00000173
train,derecha,Anton00000073_rotated
train,derecha,Fas5_00000000
train,derecha,Feans_1_RGB00000060_flipped_rotated
train,derecha,Feans_2_RGB00000000_flipped
train,derecha,Feans_Pedro_RGB00000065_flipped_rotated
train,derecha,Feans_Pedro_RGB00000065_rotated
train,derecha,Deber00000093
train,derecha,Edu_derecha1_RGB_flipped
train,derecha,Lucas00000138_flipped
train,derecha,Anton00000073_flipped_rotated
train,derecha,Fas5_00000142
train,derecha,galan00000121_flipped_rotated
train,derecha,Fas3_00000156_flipped_rotated
train,derecha,Pablo_Plaza_RGB00000000_flipped
train,derecha,Fas8_00000114_flipped
train,derecha,Feans_1_RGB00000060
train,derecha,Martin00000050_flipped
train,derecha,Fas7_00000061_flipped
train,derecha,Feans_1_RGB00000105_flipped_rotated
train,derecha,Lucas00000000_flipped
train,derecha,Fas3_00000000_flipped_rotated
train,derecha,Deber00000049_flipped
train,derecha,Fas4_00000000_rotated
train,derecha,Martin00000098_flipped
train,derecha,Fas4_00000121_flipped_rotated
train,derecha,Fas2_00000101_flipped
train,derecha,Merchi_RGB00000182
train,derecha,Feans_1_RGB00000105_flipped
train,derecha,Fas4_00000000_flipped
train,derecha,galan00000000_flipped_rotated
train,derecha,Martin00000000
train,derecha,Martin00000000_flipped
train,derecha,Fas8_00000055_flipped
train,derecha,Edu_derecha2_RGB_flipped_rotated
train,derecha,Edu_derecha2_RGB_rotated
train,derecha,Martin00000050
train,derecha,Anton00000129_flipped
validation,derecha,Alex_Pita_RGB00000107_flipped_rotated
validation,derecha,Feans_Pedro_RGB00000065_flipped
validation,derecha,Anton00000073
validation,derecha,Fas2_00000000
validation,derecha,Lucas00000072_flipped
validation,derecha,galan00000065
validation,derecha,Fas7_00000061
validation,derecha,Fas8_00000055
validation,derecha,Feans_Fran_RGB00000069_rotated
validation,derecha,Pablo_Plaza_RGB00000173_rotated
validation,derecha,Fas8_00000114
validation,derecha,Fas5_00000000_flipped
validation,derecha,Deber00000000
validation,derecha,Pablo_Plaza_RGB00000087_rotated
validation,derecha,Fas2_00000161
validation,derecha,Fas1_00000067_flipped_rotated
validation,derecha,Fas6_00000000_flipped
validation,derecha,Fas4_00000000_flipped_rotated
validation,derecha,Deber00000093_flipped_rotated
validation,derecha,galan00000121
validation,derecha,Feans_1_RGB00000000
validation,derecha,Lucas00000000_rotated
validation,derecha,Merchi_RGB00000115_flipped
validation,derecha,Martin00000000_rotated
validation,derecha,Fas1_00000000_rotated
test,derecha,Edu_derecha2_RGB
test,derecha,Merchi_RGB00000115_flipped_rotated
test,derecha,Fas3_00000000
test,derecha,Fas5_00000077_flipped_rotated
test,derecha,Martin00000050_rotated
test,derecha,Feans_2_RGB00000000
test,derecha,Fas3_00000156_rotated
test,derecha,Alex_Pita_RGB00000033
test,derecha,Fas7_00000061_rotated
test,derecha,Fas7_00000117_flipped
test,derecha,Fas3_00000000_rotated
test,derecha,Fas5_00000000_rotated
test,derecha,Feans_Fran_RGB00000000_flipped_rotated
test,derecha,Pablo_Plaza_RGB00000000
test,derecha,Deber00000000_flipped_rotated
test,derecha,Fas7_00000061_flipped_rotated
test,derecha,Fas1_00000000_flipped
test,derecha,Feans_1_RGB00000060_rotated
test,derecha,Fas6_00000000_flipped_rotated
test,derecha,Merchi_RGB00000000_flipped
test,derecha,Feans_Fran_RGB00000069
test,derecha,Feans_1_RGB00000000_flipped_rotated
test,derecha,Fas1_00000067
test,derecha,Deber00000000_flipped
test,derecha,Fas4_00000061
train,remate,Feans_Fran_RGB00001928_flipped_rotated
train,remate,Alex_Pita_RGB00002274_rotated
train,remate,Deber00001539_rotated
train,remate,Anton00002541_flipped_rotated
train,remate,galan00001484_rotated
train,remate,Alex_Pita_RGB00002274
train,remate,Pablo_Plaza_RGB00002156
train,remate,Merchi_RGB00001211_rotated
train,remate,Alex_Pita_RGB00002174_flipped
train,remate,Lucas00002002_flipped_rotated
train,remate,Fas1_00002089
train,remate,Feans_Fran_RGB00002029
train,remate,Merchi_RGB00001146_flipped
train,remate,Anton00002630
train,remate,Feans_2_RGB00001982_flipped
train,remate,Lucas00002097_rotated
train,remate,Pablo_Plaza_RGB00002069_flipped
train,remate,Martin00001540
train,remate,Fas4_00001093
train,remate,Feans_Pedro_RGB00001178_rotated
train,remate,Fas7_00001599_flipped
train,remate,Feans_1_RGB00001589_flipped
train,remate,Feans_Fran_RGB00002127
train,remate,Fas8_00001584_flipped
train,remate,galan00001545
train,remate,Feans_2_RGB00001888_flipped
train,remate,Feans_Pedro_RGB00001178
train,remate,Fas8_00001730
train,remate,Pablo_Plaza_RGB00002225_flipped
train,remate,Feans_Pedro_RGB00001231
train,remate,Fas6_00003045
train,remate,Lucas00002002_flipped
train,remate,Martin00001618_flipped
train,remate,Fas1_00002275_flipped_rotated
train,remate,Lucas00001908
train,remate,Merchi_RGB00001211
train,remate,Fas5_00001797_rotated
train,remate,Deber00001598
train,remate,Feans_1_RGB00001678_flipped_rotated
train,remate,Anton00002630_rotated
train,remate,Feans_2_RGB00001888_rotated
train,remate,Fas8_00001651_flipped_rotated
train,remate,Fas6_00003346_rotated
train,remate,Deber00001598_flipped
train,remate,Feans_Pedro_RGB00001285_rotated
train,remate,Feans_Fran_RGB00002127_rotated
train,remate,Fas2_00001303
train,remate,Edu_RGB00002073_flipped_rotated
train,remate,galan00001484
train,remate,Fas6_00003450
train,remate,Fas3_00002300_flipped_rotated
train,remate,Feans_1_RGB00001483_rotated
train,remate,Feans_2_RGB00001982
train,remate,Martin00001458
train,remate,Fas7_00001529_rotated
train,remate,galan00001423_flipped_rotated
train,remate,Alex_Pita_RGB00002174_rotated
train,remate,Fas6_00003346_flipped_rotated
train,remate,Fas4_00001152
train,remate,Pablo_Plaza_RGB00002156_rotated
train,remate,Edu_RGB00002243_flipped_rotated
train,remate,Fas1_00002089_flipped_rotated
train,remate,Feans_2_RGB00001888_flipped_rotated
train,remate,Fas1_00002089_rotated
train,remate,Feans_Pedro_RGB00001231_flipped
train,remate,Martin00001540_rotated
train,remate,Fas5_00001733_rotated
train,remate,Fas7_00001529
train,remate,Fas4_00001093_flipped
train,remate,Fas8_00001651
train,remate,Edu_RGB00002160_flipped
train,remate,Fas7_00001529_flipped
train,remate,Martin00001618
train,remate,Fas3_00002229_flipped_rotated
train,remate,Feans_2_RGB00002046
train,remate,Fas8_00001584
train,remate,Fas4_00001152_rotated
train,remate,Edu_RGB00002243_rotated
train,remate,Lucas00002097_flipped
train,remate,Alex_Pita_RGB00002274_flipped
train,remate,Anton00002630_flipped
train,remate,Edu_RGB00002073_flipped
train,remate,galan00001484_flipped_rotated
train,remate,Martin00001458_flipped_rotated
train,remate,Fas3_00002161
train,remate,Fas4_00001210_flipped
train,remate,Fas6_00003450_flipped
train,remate,Feans_2_RGB00001982_flipped_rotated
train,remate,Feans_Pedro_RGB00001285
train,remate,Fas4_00001210
train,remate,Fas1_00002089_flipped
train,remate,Fas3_00002161_flipped
train,remate,Fas6_00003045_rotated
train,remate,Merchi_RGB00001268_flipped
train,remate,Fas1_00002186_flipped
train,remate,Fas2_00001303_flipped_rotated
train,remate,Feans_Fran_RGB00001928
train,remate,Fas5_00001872_rotated
train,remate,Merchi_RGB00001211_flipped_rotated
train,remate,galan00001545_flipped_rotated
train,remate,Fas4_00001093_rotated
train,remate,Fas8_00001651_flipped
train,remate,Fas7_00001599_rotated
train,remate,Fas6_00003450_rotated
train,remate,galan00001423_rotated
train,remate,Deber00001662_flipped_rotated
train,remate,Feans_1_RGB00001589_flipped_rotated
train,remate,Fas2_00001448_flipped
train,remate,Feans_Pedro_RGB00001285_flipped_rotated
train,remate,Edu_RGB00002073
train,remate,Martin00001540_flipped
train,remate,Deber00001539_flipped_rotated
train,remate,Deber00001662_flipped
train,remate,Pablo_Plaza_RGB00002069
train,remate,Feans_Fran_RGB00002029_flipped
train,remate,Fas3_00002229_flipped
train,remate,Lucas00001908_flipped_rotated
train,remate,Alex_Pita_RGB00002066_rotated
train,remate,Pablo_Plaza_RGB00002225_rotated
train,remate,Fas3_00002161_flipped_rotated
train,remate,galan00001423
train,remate,Fas2_00001380_rotated
train,remate,Deber00001539
train,remate,Pablo_Plaza_RGB00002069_rotated
train,remate,Alex_Pita_RGB00002066
train,remate,Fas7_00001661_flipped
train,remate,Feans_Fran_RGB00002127_flipped_rotated
train,remate,Feans_Fran_RGB00001928_flipped
train,remate,Fas2_00001303_rotated
train,remate,Fas2_00001448_rotated
train,remate,Fas3_00002161_rotated
train,remate,Feans_1_RGB00001678_flipped
train,remate,Fas5_00001872
train,remate,Fas8_00001730_flipped_rotated
train,remate,Deber00001598_flipped_rotated
train,remate,Fas1_00002186_flipped_rotated
train,remate,Martin00001458_rotated
train,remate,Merchi_RGB00001146_rotated
train,remate,Merchi_RGB00001146
train,remate,Fas3_00002300_rotated
train,remate,galan00001484_flipped
train,remate,Martin00001618_flipped_rotated
train,remate,Fas6_00003045_flipped_rotated
train,remate,Fas5_00001733_flipped
train,remate,Lucas00001908_rotated
train,remate,Fas6_00003346_flipped
train,remate,Anton00002712
train,remate,Merchi_RGB00001146_flipped_rotated
train,remate,Feans_Fran_RGB00002029_flipped_rotated
train,remate,Fas2_00001448
train,remate,Deber00001539_flipped
train,remate,Fas2_00001380_flipped
train,remate,Anton00002712_rotated
train,remate,Fas8_00001584_flipped_rotated
train,remate,Alex_Pita_RGB00002274_flipped_rotated
train,remate,Fas8_00001651_rotated
train,remate,Feans_Pedro_RGB00001178_flipped
train,remate,Feans_Fran_RGB00001928_rotated
train,remate,Fas5_00001733_flipped_rotated
train,remate,Fas4_00001152_flipped
train,remate,Fas5_00001797
train,remate,Lucas00001908_flipped
train,remate,Anton00002541_flipped
train,remate,Feans_1_RGB00001483_flipped
train,remate,Fas1_00002186_rotated
train,remate,Fas6_00003045_flipped
train,remate,Fas2_00001380
train,remate,Edu_RGB00002073_rotated
train,remate,Martin00001458_flipped
train,remate,Fas5_00001733
train,remate,Merchi_RGB00001268_rotated
train,remate,Fas7_00001661_rotated
train,remate,Feans_1_RGB00001678_rotated
train,remate,Deber00001598_rotated
train,remate,Anton00002712_flipped
train,remate,Feans_1_RGB00001678
